Example,Generated Java Code
187,"import com.box.sdk.BoxAPIConnection;
import com.box.sdk.BoxFolder;
import com.box.sdk.BoxItem.Info;
import com.box.sdk.BoxUser;
import com.box.sdk.EventListener;
import com.box.sdk.RealBoxClient;
import com.box.sdk.RealBoxFolder;
import java.io.ByteArrayOutputStream;
import java.io.File;
import java.io.IOException;
import java.io.InputStream;
import java.io.OutputStream;
import java.util.HashMap;
import java.util.Map;
import java.util.Scanner;
import java.util.List;

public final class ListFolderStructure {
    private static String getLoginMessage(String developerToken) {
        return String.format(""Logging in using developer token %s"", developerToken);
    }

    private static BoxFolder getRootFolder(BoxUser user, String devToken) {
        return BoxFolder.getRootFolder(user, devToken);
    }

    private static String getMissingFolderMessage(String folderName) {
        return String.format(""Folder '%s' not found"", folderName);
    }

    private static BoxFolder getCurrentFolder(BoxFolder rootFolder, String path) {
        BoxFolder currentFolder = rootFolder;
        if (path.length() != 0) {
            String[] splitPath = path.split(""/"");
            for (String folderName : splitPath) {
                currentFolder = currentFolder.getSubfolder(folderName);
                if (currentFolder == null) {
                    return null;
                }
            }
        }
        return currentFolder;
    }

    private static void goToFolder(TextBot tb, BoxFolder currentFolder, String folderName) {
        String currentPath = currentFolder.getInfo().getPathCollection().toString();
        BoxFolder nextFolder = currentFolder.getSubfolder(folderName);
        if (nextFolder == null) {
            tb.reply(getMissingFolderMessage(folderName));
        } else {
            currentFolder = nextFolder;
            tb.reply(String.format(""Switched to folder /%s"", currentPath + ""/"" + folderName));
        }
    }

    private static void uploadFile(TextBot tb, BoxFolder currentFolder, InputStream stream, String fileName) {
        ByteArrayOutputStream byteOutputStream = new ByteArrayOutputStream();
        try {
            int nRead;
            byte[] data = new byte[16384];
            while ((nRead = stream.read(data, 0, data.length)) != -1) {
                byteOutputStream.write(data, 0, nRead);
            }
            byteOutputStream.flush();
        } catch (IOException e) {
            // Handle exception.
        }
        BoxFolder.Info info = currentFolder.createFile(fileName, byteOutputStream);
        tb.reply(String.format(""Uploaded file '%s' to folder /%s"", fileName, currentFolder.getInfo().getPathCollection().toString()));
    }

    private static void downloadFromCurrent(TextBot tb, BoxFolder currentFolder) {
        List<Info> items = currentFolder.getChildren();
        for (Info item : items) {
            if (item instanceof BoxFolder.Info) {
                tb.reply(String.format(""Found folder '%s'"", item.getName()));
            } else {
                tb.reply(String.format(""Found file '%s'"", item.getName()));
            }
        }
    }

    private static void createNewFolder(TextBot tb, BoxFolder currentFolder, String folderName) {
        BoxFolder newFolder = currentFolder.createFolder(folderName);
        tb.reply(String.format(""Created folder '%s' in /%s"", newFolder.getInfo().getName(), currentFolder.getInfo().getPathCollection()));
    }

    private static void deleteFolder(TextBot tb, BoxFolder currentFolder, String folderName) {
        BoxFolder folderToDelete = currentFolder.getSubfolder(folderName);
        if (folderToDelete != null) {
            folderToDelete.delete(false);
            tb.reply(String.format(""Deleted folder /%s"", folderToDelete.getInfo().getPathCollection().toString()));
        } else {
            tb.reply(getMissingFolderMessage(folderName));
        }
    }

    private static void uploadFolder(TextBot tb, BoxFolder currentFolder, String folderName) {
        File file = new File(folderName);
        if (file.exists() && file.isDirectory()) {
            BoxFolder newFolder = currentFolder.createFolder(file.getName()).newFolder();
            int fileCount = 0, folderCount = 0;
            for (File entry : file.listFiles()) {
                if (entry.isDirectory()) {
                    uploadFolder(tb, newFolder, entry.getName());
                    folderCount++;
                } else {
                    uploadFile(tb, newFolder, file, entry.getName());
                    fileCount++;
                }
            }
            tb.reply(String.format(""Uploaded %d files and %d folders to /%s"", fileCount, folderCount, newFolder.getInfo().getPathCollection()));
        } else {
            tb.reply(String.format(""Folder '%s' not found"", folderName));
        }
    }

    private static void listFolders(TextBot tb, BoxFolder currentFolder, String indent) {
        List<Info> subFolders = currentFolder.getChildren();
        for (Info subFolder : subFolders) {
            tb.reply(indent + subFolder.getName());
            if (subFolder instanceof BoxFolder.Info) {
                listFolders(tb, (BoxFolder) subFolder, indent + ""  "");
            }
        }
    }

    private static void notify(TextBot tb, String message, Map<String, Object> metadata) {
        tb.reply(String.format(""%s: %s"", message, metadata.get(""event"")));
    }

    private static List<String> getCurrentFiles(BoxFolder currentFolder) {
        return currentFolder.getChildren();
    }

    private static void uploadFileToFolder(TextBot tb, BoxFolder currentFolder, InputStream stream, String fileName) {
        ByteArrayOutputStream byteOutputStream = new ByteArrayOutputStream();
        try {
            int nRead;
            byte[] data = new byte[16384];
            while ((nRead = stream.read(data, 0, data.length)) != -1) {
                byteOutputStream.write(data, 0, nRead);
            }
            byteOutputStream.flush();
        } catch (IOException e) {
            // Handle exception.
        }
        BoxFolder.Info info = currentFolder.createFile(fileName, byteOutputStream);
        tb.reply(String.format(""Uploaded file '%s' to folder /%s"", fileName, currentFolder.getInfo().getPathCollection().toString()));
    }

    private static BoxFolder getFolder(BoxFolder currentFolder, String folderName) {
        return currentFolder.getSubfolder(folderName);
    }

    private static BoxFolder getFolder(BoxFolder rootFolder, String path) {
        BoxFolder currentFolder = rootFolder;
        if (path.length() != 0) {
            String[] splitPath = path.split(""/"");
            for (String folderName : splitPath) {
                currentFolder = currentFolder.getSubfolder(folderName);
                if (currentFolder == null) {
                    return null;
                }
            }
        }
        return currentFolder;
    }

    private static void setUpNotifications(BoxUser user) {
        setNotifications(user, ""/"");
    }

    private static void setNotifications(BoxUser user, String folderPath) {
        BoxFolder folder = user.getFolder(folderPath);
        Map<String, Object> metadata = new HashMap<>();
        metadata.put(""test"", ""value"");
        folder.assignNotifications(metadata, new EventListener() {
            @Override
            public void onEvent(Map<String, Object> metadata, Info item) {
                notify(TextBot.getBot(), item.getName(), metadata);
            }
        });

        List<Info> subFolders = folder.getChildren();
        for (Info subFolder : subFolders) {
            if (subFolder instanceof BoxFolder.Info) {
                setNotifications(user, ((BoxFolder.Info) subFolder).getId());
            }
        }
    }

    private static void goToRootFolder(BoxFolder currentFolder) {
        if (!currentFolder.getInfo().getPathCollection().toString().equals(""/"")) {
            currentFolder = currentFolder.getInfo().getRootFolder();
        }
    }

    public static void main(String[] args) {
        String developerToken = "";
        String folderName = "";
        String fileName = "";
        String prompt = ""> "";

        // Create a new Box client and user from the provided developer token
        BoxAPIConnection client = new BoxAPIConnection(developerToken);
        BoxUser user = new BoxUser(client);
        TextBot tb ="
188,"@Override
public void writeBytes(ByteBuffer dbuf, boolean vCloseRequested) {
  if (dbuf == null) {
    return;
  }
  try {
    int toWrite = Math.min(BUFFER_SIZE_UPPER_BOUND, dbuf.remaining());
    int written = socket.getOutputStream().write(dbuf.array(), dbuf.arrayOffset(), toWrite);
    dbuf.position(dbuf.position() + written);

    log.debug(""written: {}, {}"", written, dbuf.remaining());
    if (vCloseRequested && dbuf.remaining() == 0) {
      log.debug(""Closing connection"");
      socket.getOutputStream().close();
      connectionClosed();
    } else if (dbuf.remaining() < BUFFER_SIZE_LOWER_BOUND && written > 0) {
      writeBytes(dbuf, vCloseRequested);
    }
  } catch (Exception e) {
    connectionClosed();
  }
}"
189,
190,
191,"import org.junit.Assert;
import java.util.Map;

public class AssertNotEmptyMap {

    public static void isTrue(Map<?, ?> actual) {
        Assert.assertTrue(actual != null && !actual.isEmpty());
    }

    public static void isAssignable() {
        isTrue(new java.util.HashMap<>());
    }

    public static void notNull() {
        isTrue(new java.util.HashMap<>());
    }

    public static void isNull() {
        Assert.assertFalse(null != null && !null.isEmpty());
    }

    public static void noNullElements() {
        isTrue(new java.util.HashMap<>());
    }

    public static void isInstanceOf() {
        isTrue(new java.util.HashMap<>());
    }

    public static void state() {
        Assert.assertTrue(new java.util.HashMap<>() != null);
    }

}"
192,"import com.google.api.client.http.HttpHeaders;
import com.google.common.collect.ImmutableList;
import com.google.common.collect.ImmutableMap;
import com.google.gson.Gson;
import org.junit.Before;
import org.junit.Test;
import org.junit.runner.RunWith;
import org.junit.runners.JUnit4;
import org.mockito.Mockito;

import java.util.HashMap;
import java.util.Map;

import static org.mockito.Mockito.mock;
import static org.mockito.Mockito.verify;
import static org.mockito.Mockito.when;

@RunWith(JUnit4.class)
public class NotificationControllerTest {

  private static final String MOCK_SESSION_ID = ""uuid"";
  private static final String USER_ID = ""user-123"";
  private static final String NOTIFICATION_ID = ""notification-246"";
  private static final String TITLE = ""notification title"";

  private NotificationController notificationController;
  private ServerMessage mockServerMessage;
  private ServerSession mockServerSession;
  private Map<String, Object> testEventProperties;

  @Before
  public void setUp() {
    mockServerSession = mock(ServerSession.class);
    mockServerMessage = mock(ServerMessage.class);
    notificationController = new NotificationController();
    testEventProperties = new HashMap<>();
    when(mockServerSession.getAppId()).thenReturn(""demo"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullUser() {
    testEventProperties.put(""title"", TITLE);
    try {
      notificationController.handleEvent(null, mockServerMessage);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null user"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyUser() {
    testEventProperties.put(""title"", TITLE);
    try {
      notificationController.handleEvent("", mockServerMessage);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty user"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullTitle() {
    testEventProperties.put(""user"", USER_ID);
    try {
      notificationController.handleEvent(USER_ID, null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null title"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyTitle() {
    testEventProperties.put(""user"", USER_ID);
    try {
      notificationController.handleEvent(USER_ID, "");
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty title"");
  }

  @Test
  public void testRegisterUserSession() {
    Gson gson = new Gson();
    Map<String, String> userSessionData = new HashMap<>();
    notificationController.registerUserSession(userSessionData, mockServerSession, MOCK_SESSION_ID);
    verify(mockServerSession).setData(gson.toJson(userSessionData));
    verify(mockServerSession).setUser(USER_ID);
  }

  @Test
  public void testRegisterUserSessionWithNullServerSessionIdThrowsException() {
    Map<String, String> userSessionData = new HashMap<>();
    try {
      notificationController.registerUserSession(userSessionData, mockServerSession, null);
    } catch (IllegalArgumentException e) {
      verify(mockServerSession, Mockito.never()).setData(userSessionData);
      verify(mockServerSession, Mockito.never()).setUser(USER_ID);
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null server session id"");
  }

  @Test
  public void testDeregisterUserSessionWithNullServerSessonThrowsException() {
    try {
      notificationController.deregisterUserSession(null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null server session"");
  }

  @Test
  public void testDeregisterUserSessionWithNullServerSessionIdThrowsException() {
    try {
      notificationController.deregisterUserSession("");
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty server session id"");
  }

  @Test
  public void testDeregisterUserSessionRemovesUserFromKnownClients() {
    notificationController.deregisterUserSession(MOCK_SESSION_ID);
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullApplication() {
    testEventProperties.put(""user"", USER_ID);
    testEventProperties.put(""title"", TITLE);
    try {
      notificationController.handleEvent(USER_ID, null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null application"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyApplication() {
    testEventProperties.put(""user"", USER_ID);
    testEventProperties.put(""title"", TITLE);
    try {
      notificationController.handleEvent(USER_ID, "");
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty application"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullTimestamp() {
    testEventProperties.put(""user"", USER_ID);
    testEventProperties.put(""title"", TITLE);
    testEventProperties.put(""application"", ""demo"");
    try {
      notificationController.handleEvent(USER_ID, ""demo"", null, null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null timestamp"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullMessage() {
    testEventProperties.put(""user"", USER_ID);
    testEventProperties.put(""title"", TITLE);
    testEventProperties.put(""application"", ""demo"");
    testEventProperties.put(""timestamp"", System.currentTimeMillis());
    try {
      notificationController.handleEvent(USER_ID, ""demo"", System.currentTimeMillis(), null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null message"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyMessage() {
    testEventProperties.put(""user"", USER_ID);
    testEventProperties.put(""title"", TITLE);
    testEventProperties.put(""application"", ""demo"");
    testEventProperties.put(""timestamp"", System.currentTimeMillis());
    try {
      notificationController.handleEvent(USER_ID, ""demo"", System.currentTimeMillis(), "");
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty message"");
  }

  @Test
  public void testGetServerSessionByUserId() {
    notificationController.registerUserSession(new HashMap<>(), mockServerSession, MOCK_SESSION_ID);
    notificationController.getServerSessionByUserId(USER_ID);
    verify(mockServerSession).getAppId();
  }

  @Test
  public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullUserId() {
    try {
      notificationController.deletePersistentNotification(null, NOTIFICATION_ID);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null user id"");
  }

  @Test
  public void testDeletePersistentNotificationThrowsIllegalArgumentOnNullServerSession() {
    try {
      notificationController.deletePersistentNotification(USER_ID, null);
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for null server session"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnEmptyUser() {
    try {
      HttpHeaders httpHeaders = new HttpHeaders();
      httpHeaders.set(""x-appengine-current-user"", "");
      notificationController.handleEvent(httpHeaders, new Gson().toJson(testEventProperties));
    } catch (IllegalArgumentException e) {
      return;
    }
    throw new AssertionError(""IllegalArgumentException should have been thrown for empty user"");
  }

  @Test
  public void testHandleEventThrowsIllegalArgumentExceptionOnNullApplication() {
    testEventProperties.put(""user"", ""user-1"");
    testEventProperties.put(""title"", ""title"");
    HttpHeaders httpHeaders"
193,"import javax.swing.JPanel;
import java.util.ArrayList;
import java.util.List;

public class Wizard {

    private final List<JPanel> panels;
    private int step;
    private boolean started;
    private boolean finished;
    private WizardItem item;

    public Wizard(List<JPanel> panels, WizardItem item) {
        this.panels = panels;
        this.item = item;
    }

    public void next() {
        if (canGoNext()) {
            getCurrentPanel().setVisible(false);
            step++;
            getCurrentPanel().setVisible(true);
        }
    }

    public void back() {
        if (canGoBack()) {
            getCurrentPanel().setVisible(false);
            step--;
            getCurrentPanel().setVisible(true);
        }
    }

    public void finish() {
        if (canFinish()) {
            finished = true;
        }
    }

    public JPanel getPanel() {
        return getCurrentPanel();
    }

    public void doAction() {
        item.doAction(getCurrentPanel());
    }

    public void undo() {
        item.undo(getCurrentPanel());
    }

    public int getStep() {
        return step;
    }

    public int getNumSteps() {
        return panels.size();
    }

    public boolean isStarted() {
        return started;
    }

    public void setToDoItem(WizardItem item) {
        this.item = item;
    }

    public boolean isFinished() {
        return finished;
    }

    public int getProgress() {
        return (int) ((double) step / panels.size() * 100);
    }

    public WizardItem getToDoItem() {
        return item;
    }

    public boolean canGoNext() {
        return step < panels.size() - 1;
    }

    public boolean canGoBack() {
        return step > 0;
    }

    public boolean canFinish() {
        return !finished && canGoNext();
    }

    public JPanel makePanel(WizardItem item) {
        JPanel panel = item.makePanel();
        panel.setVisible(false);
        return panel;
    }

    public JPanel getCurrentPanel() {
        return panels.get(step);
    }

    public void removePanel(JPanel panel) {
        panels.remove(panel);
    }

    public static void main(String[] args) {
        List<JPanel> panels = new ArrayList<>();
        panels.add(new JPanel());
        panels.add(new JPanel());
        panels.add(new JPanel());

        Wizard wizard = new Wizard(panels, new WizardItem() {
            @Override
            public void doAction(JPanel panel) {
                // Do something
            }

            @Override
            public void undo(JPanel panel) {
                // Undo the action
            }

            @Override
            public JPanel makePanel() {
                return new JPanel();
            }
        });

        wizard.next();
        wizard.doAction();
        wizard.undo();
        wizard.back();
        wizard.finish();
    }
}"
194,"public int compareTo(Tag tag) {
        if (key == tag.key) {
            return value.compareTo(tag.value);
        } else {
            return key.compareTo(tag.key);
        }
    }"
195,"/*
 * Copyright (C) 2015 The Android Open Source Project
 *
 * Licensed under the Apache License, Version 2.0 (the ""License"");
 * you may not use this file except in compliance with the License.
 * You may obtain a copy of the License at
 *
 *      http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */

package android.support.v7.widget;

import android.content.Context;
import android.content.res.TypedArray;
import android.graphics.Rect;
import android.util.AttributeSet;
import android.view.View;
import android.view.ViewGroup;

/**
 * A layout that arranges its children in a single row or column and distributes any additional
 * space among the children.
 */
public class LinearLayoutCompat extends ViewGroup {

    public static final int HORIZONTAL = 0;
    public static final int VERTICAL = 1;

    public static final int SHOW_DIVIDER_NONE = 0;
    public static final int SHOW_DIVIDER_BEGINNING = 1;
    public static final int SHOW_DIVIDER_END = 2;
    public static final int SHOW_DIVIDER_MIDDLE = 4;

    private int mOrientation;
    private int mGravity;
    private int mTotalLength;
    private int mDividerWidth;
    private int mDividerHeight;
    private boolean mUseLargestChild;
    private boolean mBaselineAligned;
    private boolean mBaselineAlignedChildIndex = -1;
    private float[] mSpacing;
    private float[] mDefaultSpacing;
    private int[] sFlagsMap = new int[4];

    private static final int START = 0x1;
    private static final int END = 0x7F << 1;
    private static final int TOP = 0x3;
    private static final int BOTTOM = 0x5;
    private static final int LEFT = 0x7;
    private static final int RIGHT = 0x1F;
    private static final int ALL = 0x3F;

    private static final int HORIZONTAL_MASK = LEFT | TOP | RIGHT | BOTTOM;
    private static final int VERTICAL_MASK = START | END | TOP | BOTTOM;

    private final Rect mTempRect = new Rect();

    public LinearLayoutCompat(Context context) {
        this(context, null);
    }

    public LinearLayoutCompat(Context context, AttributeSet attrs) {
        this(context, attrs, 0);
    }

    public LinearLayoutCompat(Context context, AttributeSet attrs, int defStyleAttr) {
        super(context, attrs, defStyleAttr);

        final TypedArray a = context.obtainStyledAttributes(attrs,
                R.styleable.LinearLayoutCompat, defStyleAttr, 0);

        int index = a.getInt(R.styleable.LinearLayoutCompat_android_orientation, -1);
        if (index >= 0) {
            setOrientation(index);
        }

        int gravity = a.getInt(R.styleable.LinearLayoutCompat_android_gravity, -1);
        if (gravity >= 0) {
            setGravity(gravity);
        }

        boolean baselineAligned = a.getBoolean(
                R.styleable.LinearLayoutCompat_android_baselineAligned, true);
        if (!baselineAligned) {
            setBaselineAligned(baselineAligned);
        }

        mUseLargestChild = a.getBoolean(R.styleable.LinearLayoutCompat_android_baselineAlignedChildIndex,
                true);

        if (a.hasValue(R.styleable.LinearLayoutCompat_divider, true)) {
            setDividerDrawable(a.getDrawable(
                    R.styleable.LinearLayoutCompat_divider));
        }

        mDividerWidth = a.getDimensionPixelSize(
                R.styleable.LinearLayoutCompat_dividerWidth, 0);

        mDividerHeight = a.getDimensionPixelSize(
                R.styleable.LinearLayoutCompat_dividerHeight, 0);

        final float dimension = a.getDimension(
                R.styleable.LinearLayoutCompat_measureWithLargestChild, -1.0f);
        if (dimension >= 0) {
            setMeasureWithLargestChildEnabled(dimension != 0);
        }

        int index2 = a.getInt(R.styleable.LinearLayoutCompat_showDividers, 0);
        setShowDividers(index2);

        a.recycle();
    }

    /**
     * Set the orientation of this layout. Must be either {@link #HORIZONTAL} or
     * {@link #VERTICAL}.
     *
     * @param orientation the new orientation value
     */
    public void setOrientation(int orientation) {
        if (mOrientation != orientation) {
            mOrientation = orientation;
            requestLayout();
        }
    }

    /**
     * Return the orientation of this layout.
     *
     * @return either {@link #HORIZONTAL} or {@link #VERTICAL}
     */
    public int getOrientation() {
        return mOrientation;
    }

    /**
     * Set the gravity of this layout. The gravity will be applied to the entire layout.
     *
     * @param gravity the new gravity value
     */
    public void setGravity(int gravity) {
        if (mGravity != gravity) {
            if ((gravity & HORIZONTAL_MASK) == 0) {
                gravity |= START;
            }

            if ((gravity & VERTICAL_MASK) == 0) {
                gravity |= TOP;
            }

            mGravity = gravity;
            requestLayout();
        }
    }

    /**
     * Return the gravity of this layout.
     *
     * @return the gravity value
     */
    public int getGravity() {
        return mGravity;
    }

    /**
     * <p>When set to true, all children with a weight will be considered having
     * the minimum size of the largest child. If false, all children are
     * measured normally.</p>
     *
     * <p>By default this is true after construction.</p>
     *
     * @param enabled True if all weights will be computed based on the largest child.
     */
    public void setMeasureWithLargestChildEnabled(boolean enabled) {
        mUseLargestChild = enabled;
    }

    /**
     * Return whether all weights will be computed based on the largest child.
     *
     * @return true if weights will be computed based on the largest child.
     */
    public boolean isMeasureWithLargestChildEnabled() {
        return mUseLargestChild;
    }

    /**
     * Set if this layout should be base aligned. When true, all children with a
     * weight will be considered having the minimum size of the largest child. If
     * false, all children are measured normally.
     *
     * @param aligned True if this layout should be base aligned.
     */
    public void setBaselineAligned(boolean aligned) {
        mBaselineAligned = aligned;
    }

    /**
     * Return whether this layout is baseline aligned. When true, all children with a
     * weight will be considered having the minimum size of the largest child. If
     * false, all children are measured normally.
     *
     * @return true if this layout is baseline aligned.
     */
    public boolean isBaselineAligned() {
        return mBaselineAligned;
    }

    /**
     * When true, indicates that the children of this layout will be baseline aligned.
     *
     * @param childIndex The index of the child whose baseline will be aligned.
     * @see #setBaselineAligned(boolean)
     * @see #isBaselineAligned()
     */
    public void setBaselineAlignedChildIndex(int childIndex) {
        if (childIndex < 0 || childIndex >= getChildCount()) {
            throw new IllegalArgumentException(""invalid child index: "" + childIndex);
        }
        mBaselineAlignedChildIndex = childIndex;
    }

    /**
     * Get the child index that will be baseline aligned.
     *
     * @return The index of the child whose baseline will be aligned, or -1 if no
     * child is aligned.
     * @see #setBaselineAlignedChildIndex(int)
     * @see #setBaselineAligned(boolean)
     * @see #isBaselineAligned()
     */
    public int getBaselineAlignedChildIndex() {
        return mBaselineAlignedChildIndex;
    }

    /**
     * <p>Sets the drawable used to draw a divider between views. The
     * default value is a horizontal line drawn on the bottom edge of
     * each view.  The drawable should have its top and bottom edges set
     * to 0 and its intrinsic height set to the desired divider width.</p>
     *
     * @param divider Drawable to draw between views
     * @see"
196,"import com.google.common.base.Splitter;
import com.google.common.collect.*;
import com.google.common.reflect.ClassPath;
import java.io.IOException;
import java.net.URL;
import java.net.URLClassLoader;
import java.util.*;

/**
 * Scans one or more base packages (e.g. ""com.google.common."") for all resources with a given extension
 * (e.g. "".properties"").
 */
public class ClasspathScanner {
  private static final String ALL_CLASS_FILES = ""**/*.class"";
  private static final String CLASSPATH_URL_SCHEME = ""classpath:"";
  private static final String ALL_FILES = ""**"";
  private static final String WILDCARD = ""*"";
  private static final Splitter PACKAGE_SPLITTER = Splitter.on('.').omitEmptyStrings();

  /**
   * Packages to skip when scanning the classpath.
   */
  private static final Set<String> PACKAGES_TO_SKIP =
      ImmutableSet.of(""java"", ""javax"", ""junit"", ""sun"", ""com.google.common.reflect"");

  private final ClasspathScanner getClasspathScanner() {
    return this;
  }

  /**
   * Scans the classpath for all resources with the given extension e.g. "".properties"".
   *
   * @param basePackages One or more (comma separated) base packages to scan e.g. ""com.google.common"".
   * @param extension e.g. "".properties""
   * @return Map from base package to list of resource paths e.g. ""my.package -> resource1.properties""
   */
  public Map<String, List<String>> findResources(String basePackages, String extension) {
    Map<String, List<String>> result = Maps.newHashMap();
    for (String basePackage : basePackages.split("","")) {
      result.put(basePackage, findResourcesInternal(basePackage, extension));
    }
    return ImmutableMap.copyOf(result);
  }

  private List<String> findResourcesInternal(String basePackage, String extension) {
    List<String> result = Lists.newArrayList();
    try {
      for (ClassPath.ResourceInfo resource :
          getClasspathScanner()
              .parsePackages(basePackage)
              .getResources(ImmutableSet.of(extension))) {
        result.add(resource.getResourceName());
      }
    } catch (IOException e) {
      throw new RuntimeException(""IOException while scanning for resources"", e);
    }
    return Lists.newArrayList(result);
  }

  /**
   * Scans the classpath for all classes with the given annotations.
   *
   * @param basePackages One or more (comma separated) base packages to scan e.g. ""com.google.common"".
   * @param annotations the annotations to scan for.
   * @return Map from base package to set of classes with the given annotations e.g.
   *     ""my.package -> {class1.class, class2.class}""
   */
  public Map<Class<? extends Annotation>, Collection<Class<?>>> findClasses(
      String basePackages, Class<? extends Annotation>... annotations) {
    Map<Class<? extends Annotation>, Collection<Class<?>>> result = Maps.newHashMap();
    for (String basePackage : parsePackages(basePackages)) {
      result.putAll(findClassesInternal(basePackage, annotations));
    }
    return ImmutableMap.copyOf(result);
  }

  private Map<Class<? extends Annotation>, Collection<Class<?>>> findClassesInternal(
      String basePackage, Class<? extends Annotation>... annotations) {
    Map<Class<? extends Annotation>, Collection<Class<?>>> result = Maps.newHashMap();
    SettableMap<Class<? extends Annotation>, Class<?>> allClasses =
        TreeBasedTable.create().rowMap();
    findClasses(basePackage, allClasses);
    for (Class<? extends Annotation> annotation : annotations) {
      result.put(annotation, allClasses.get(annotation));
    }
    return ImmutableMap.copyOf(result);
  }

  private void findClasses(String basePackage, Map<Class<? extends Annotation>, Class<?>> allClasses) {
    try {
      for (ClassPath.ClassInfo classInfo :
          getClasspathScanner().parsePackages(basePackage).getAllClasses()) {
        Class<?> clazz = classInfo.load();
        for (Class<? extends Annotation> annotation : clazz.getAnnotations()) {
          Collection<Class<?>> classes =
              allClasses.get(annotation) == null
                  ? Lists.<Class<?>>newArrayList()
                  : newArrayList(allClasses.get(annotation));
          classes.add(clazz);
          allClasses.put(annotation, classes);
        }
      }
    } catch (IOException e) {
      throw new RuntimeException(""IOException while scanning for classes"", e);
    }
  }

  /**
   * Parses package names into a set of package prefixes.
   *
   * <p>For example, the package ""com.google.common"" would be parsed as the set
   * {"", ""com"", ""com.google"", ""com.google.common""}.
   *
   * @param packages String containing comma-separated package names.
   */
  private Set<String> parsePackages(String packages) {
    Set<String> result = Sets.newHashSet();
    for (String pkg : Splitter.on(',').split(packages)) {
      List<String> packageParts = PACKAGE_SPLITTER.splitToList(pkg);
      if (PACKAGES_TO_SKIP.contains(pkg)) {
        continue;
      }
      result.addAll(ImmutableSet.copyOf(packageParts));
    }
    result.add("");
    return result;
  }

  private static class AllClassFilesUrlFinder {
    // Because the URLClassLoader can efficiently find resources located in JAR files, we delegate the
    // task of scanning the classpath for class files to it.

    private List<URL> findClassFiles(List<URL> urls, List<String> basePackages) {
      List<URL> result = Lists.newArrayList();
      URLClassLoader urlClassloader = URLClassLoader.newInstance(urls.toArray(new URL[] {}));
      try {
        for (String basePackage : basePackages) {
          String classPathString = (basePackage.isEmpty() ? "" : basePackage.replace('.', '/')) + ALL_CLASS_FILES;
          Enumeration<URL> classFiles =
              urlClassloader.findResources(classPathString, true);
          result.addAll(Lists.newArrayList(classFiles));
        }
      } catch (IOException e) {
        throw new RuntimeException(""IOException while scanning for class files"", e);
      }
      return result;
    }
  }
}"
197,"public void navigateToAttribute() {
        path.push(currentLevel);
        currentLevel = children.get(0);
        children = currentLevel.children;
        type = Level.AttrLevel;
    }"
